k,Up_est,Up_low,Up_up,Up_true,SOC_est,SOC_low,SOC_up,SOC_true,Vol,y_est,y_low,y_up,y_true
4314,0.00767213,0.00670374,0.00864053,0.0079682,-5.55399,-7.7118,-3.39619,0.4836,3.61546,521.803,-1.64789e+07,1.648e+07,3.61546
4315,0.00791249,0.0069441,0.00888089,0.00819478,-5.55399,-7.7123,-3.39569,0.483514,3.61478,523.985,-1.64828e+07,1.64838e+07,3.61478
4316,0.0081448,0.0071764,0.00911319,0.00835868,-5.554,-7.7128,-3.39519,0.483444,3.61398,525.808,-1.64866e+07,1.64877e+07,3.61398
4317,0.00836966,0.00740127,0.00933806,0.00851771,-5.554,-7.7133,-3.39469,0.483468,3.61473,527.234,-1.64904e+07,1.64915e+07,3.61473
4318,0.0085868,0.0076184,0.00955519,0.00874795,-5.554,-7.7138,-3.39419,0.483301,3.61466,528.507,-1.64943e+07,1.64953e+07,3.61466
4319,0.00879735,0.00782895,0.00976575,0.0089137,-5.554,-7.7143,-3.3937,0.483226,3.61302,529.516,-1.64981e+07,1.64992e+07,3.61302
4320,0.00900082,0.00803243,0.00996922,0.00902773,-5.554,-7.7148,-3.3932,0.483073,3.61301,530.343,-1.65019e+07,1.6503e+07,3.61301
4321,0.00919762,0.00822923,0.010166,0.0093197,-5.554,-7.7153,-3.3927,0.483024,3.61279,530.987,-1.65057e+07,1.65068e+07,3.61279
4322,0.00938779,0.0084194,0.0103562,0.00953895,-5.554,-7.7158,-3.3922,0.482974,3.61236,531.549,-1.65096e+07,1.65106e+07,3.61236
4323,0.00957191,0.00860351,0.0105403,0.00962592,-5.554,-7.7163,-3.3917,0.48289,3.61366,532.01,-1.65134e+07,1.65145e+07,3.61366
4324,0.00974999,0.00878159,0.0107184,0.00985618,-5.554,-7.7168,-3.3912,0.482751,3.57605,627.929,-1.65181e+07,1.65194e+07,3.57605
4325,0.0104139,0.00944552,0.0113823,0.0106056,-5.55406,-7.71736,-3.39075,0.48271,3.57532,706.643,-1.65227e+07,1.65241e+07,3.57532
4326,0.0110564,0.010088,0.0120248,0.0111812,-5.5541,-7.71791,-3.3903,0.482605,3.57514,771.152,-1.65271e+07,1.65286e+07,3.57514
4327,0.0116777,0.0107093,0.0126461,0.0118319,-5.55414,-7.71845,-3.38984,0.482418,3.57494,824.049,-1.65314e+07,1.65331e+07,3.57494
4328,0.0122786,0.0113102,0.013247,0.0124512,-5.55417,-7.71898,-3.38937,0.482241,3.57324,867.421,-1.65356e+07,1.65374e+07,3.57324
4329,0.0128598,0.0118914,0.0138282,0.0129281,-5.5542,-7.7195,-3.3889,0.482031,3.57421,902.95,-1.65398e+07,1.65416e+07,3.57421
4330,0.0134218,0.0124534,0.0143902,0.0135325,-5.55422,-7.72002,-3.38842,0.48194,3.57218,932.116,-1.65439e+07,1.65457e+07,3.57218
4331,0.0139655,0.0129971,0.0149339,0.0140128,-5.55424,-7.72054,-3.38794,0.481803,3.57127,956.029,-1.65479e+07,1.65498e+07,3.57127
4332,0.0144914,0.013523,0.0154598,0.0146337,-5.55425,-7.72106,-3.38745,0.481661,3.57229,975.636,-1.65519e+07,1.65539e+07,3.57229
4333,0.0150001,0.0140317,0.0159685,0.0150549,-5.55426,-7.72157,-3.38696,0.481618,3.57047,991.712,-1.65559e+07,1.65579e+07,3.57047
4334,0.0154921,0.0145237,0.0164605,0.015494,-5.55427,-7.72208,-3.38647,0.481401,3.57112,1004.89,-1.65598e+07,1.65618e+07,3.57112
4335,0.0159679,0.0149995,0.0169363,0.0158819,-5.55428,-7.72258,-3.38598,0.481261,3.56981,1015.7,-1.65638e+07,1.65658e+07,3.56981
4336,0.0164282,0.0154598,0.0173966,0.0162579,-5.55429,-7.72309,-3.38549,0.48106,3.67796,737.7,-1.6565e+07,1.65664e+07,3.67796
4337,0.0153978,0.0144294,0.0163661,0.0152109,-5.55412,-7.72343,-3.38482,0.481191,3.67821,509.824,-1.65666e+07,1.65677e+07,3.67821
4338,0.0144008,0.0134324,0.0153692,0.0142458,-5.55399,-7.72379,-3.38418,0.481292,3.67927,323.081,-1.65687e+07,1.65693e+07,3.67927
4339,0.0134366,0.0124682,0.014405,0.013214,-5.55388,-7.72418,-3.38357,0.48134,3.68101,170.008,-1.65711e+07,1.65714e+07,3.68101
4340,0.0125041,0.0115357,0.0134725,0.0123035,-5.55378,-7.72459,-3.38298,0.481323,3.68117,44.5267,-1.65737e+07,1.65738e+07,3.68117
4341,0.0116021,0.0106337,0.0125705,0.0114659,-5.55371,-7.72501,-3.38241,0.481369,3.68192,-58.3414,-1.65766e+07,1.65764e+07,3.68192
4342,0.0107297,0.00976135,0.0116981,0.0106102,-5.55365,-7.72545,-3.38185,0.48141,3.68315,-142.675,-1.65796e+07,1.65793e+07,3.68315
4343,0.00988596,0.00891757,0.0108544,0.00983331,-5.5536,-7.7259,-3.3813,0.481529,3.68344,-211.815,-1.65828e+07,1.65823e+07,3.68344
4344,0.00906984,0.00810144,0.0100382,0.00911582,-5.55356,-7.72636,-3.38075,0.481529,3.64801,-173.009,-1.65869e+07,1.65866e+07,3.64801
4345,0.00877252,0.00780412,0.00974091,0.00878389,-5.55358,-7.72688,-3.38028,0.481512,3.64911,-141.199,-1.65911e+07,1.65908e+07,3.64911
4346,0.00848494,0.00751654,0.00945333,0.00839645,-5.5536,-7.7274,-3.3798,0.481503,3.64972,-115.082,-1.65951e+07,1.65949e+07,3.64972
4347,0.00820696,0.00723857,0.00917536,0.00821067,-5.55361,-7.72792,-3.37931,0.481409,3.64997,-93.7004,-1.65991e+07,1.65989e+07,3.64997
4348,0.00793793,0.00696953,0.00890632,0.00795192,-5.55363,-7.72843,-3.37882,0.481345,3.65023,-76.1683,-1.66031e+07,1.6603e+07,3.65023
4349,0.00767771,0.00670931,0.00864611,0.00778066,-5.55364,-7.72894,-3.37834,0.481411,3.65101,-61.7926,-1.66071e+07,1.66069e+07,3.65101
4350,0.00742602,0.00645763,0.00839442,0.00745982,-5.55365,-7.72945,-3.37784,0.481365,3.6497,-50.0052,-1.6611e+07,1.66109e+07,3.6497
4351,0.00718259,0.00621419,0.00815099,0.00715149,-5.55365,-7.72996,-3.37735,0.481411,3.6516,-40.3399,-1.66149e+07,1.66148e+07,3.6516
4352,0.00694713,0.00597874,0.00791553,0.00687027,-5.55366,-7.73046,-3.37686,0.481372,3.65165,-32.4149,-1.66188e+07,1.66187e+07,3.65165
4353,0.0067194,0.005751,0.0076878,0.00662565,-5.55366,-7.73097,-3.37636,0.481417,3.65044,-25.9168,-1.66227e+07,1.66226e+07,3.65044
4354,0.00649913,0.00553073,0.00746753,0.006309,-5.55367,-7.73147,-3.37587,0.481327,3.65156,-20.5886,-1.66265e+07,1.66265e+07,3.65156
4355,0.00628608,0.00531768,0.00725448,0.0060652,-5.55367,-7.73197,-3.37537,0.48131,3.65168,-16.2198,-1.66304e+07,1.66304e+07,3.65168
4356,0.00608002,0.00511162,0.00704842,0.00593488,-5.55367,-7.73248,-3.37487,0.481212,3.65202,-12.6376,-1.66343e+07,1.66342e+07,3.65202
4357,0.00588071,0.00491231,0.00684911,0.00579918,-5.55368,-7.73298,-3.37437,0.481268,3.65303,-9.70034,-1.66381e+07,1.66381e+07,3.65303
4358,0.00568794,0.00471954,0.00665633,0.00552638,-5.55368,-7.73348,-3.37388,0.481219,3.65314,-7.29196,-1.66419e+07,1.66419e+07,3.65314
4359,0.00550148,0.00453309,0.00646988,0.0054427,-5.55368,-7.73398,-3.37338,0.481236,3.65225,-5.31726,-1.66458e+07,1.66458e+07,3.65225
4360,0.00532114,0.00435274,0.00628954,0.00520418,-5.55368,-7.73448,-3.37288,0.481167,3.61716,91.764,-1.66505e+07,1.66507e+07,3.61716
4361,0.0056384,0.00467,0.0066068,0.00558864,-5.55374,-7.73504,-3.37244,0.481174,3.6167,171.364,-1.66551e+07,1.66554e+07,3.6167
4362,0.00594526,0.00497686,0.00691365,0.00592668,-5.55379,-7.73559,-3.37198,0.481191,3.61522,236.638,-1.66595e+07,1.666e+07,3.61522
4363,0.00624205,0.00527365,0.00721045,0.00625818,-5.55382,-7.73613,-3.37152,0.481084,3.61552,290.162,-1.66638e+07,1.66644e+07,3.61552
4364,0.00652912,0.00556072,0.00749752,0.00650282,-5.55386,-7.73666,-3.37105,0.480967,3.61506,334.052,-1.66681e+07,1.66687e+07,3.61506
4365,0.00680677,0.00583838,0.00777517,0.00669497,-5.55388,-7.73718,-3.37058,0.480867,3.61467,370.04,-1.66722e+07,1.6673e+07,3.61467
4366,0.00707533,0.00610693,0.00804372,0.00688636,-5.5539,-7.73771,-3.3701,0.480812,3.61375,399.514,-1.66763e+07,1.66771e+07,3.61375
4367,0.0073349,0.0063665,0.00830329,0.00720737,-5.55392,-7.73822,-3.36962,0.480708,3.61491,423.717,-1.66804e+07,1.66812e+07,3.61491
4368,0.00758614,0.00661774,0.00855453,0.00737804,-5.55394,-7.73874,-3.36913,0.480729,3.61375,443.526,-1.66844e+07,1.66853e+07,3.61375
4369,0.00782896,0.00686056,0.00879736,0.00755139,-5.55395,-7.73925,-3.36865,0.480568,3.61301,459.804,-1.66884e+07,1.66893e+07,3.61301
4370,0.008064,0.0070956,0.0090324,0.007742,-5.55396,-7.73976,-3.36816,0.480452,3.61465,473.15,-1.66923e+07,1.66932e+07,3.61465
4371,0.00829134,0.00732294,0.00925973,0.00803242,-5.55397,-7.74027,-3.36766,0.480287,3.61393,484.128,-1.66962e+07,1.66972e+07,3.61393
4372,0.0085114,0.007543,0.00947979,0.00830449,-5.55397,-7.74077,-3.36717,0.480132,3.61196,493.094,-1.67001e+07,1.67011e+07,3.61196
4373,0.00872407,0.00775567,0.00969246,0.00846809,-5.55398,-7.74128,-3.36668,0.480014,3.61283,500.445,-1.6704e+07,1.6705e+07,3.61283
4374,0.00892976,0.00796136,0.00989816,0.00868889,-5.55398,-7.74178,-3.36618,0.479966,3.61189,506.473,-1.67079e+07,1.67089e+07,3.61189
4375,0.00912871,0.00816032,0.0100971,0.00890581,-5.55399,-7.74229,-3.36568,0.479989,3.61275,511.381,-1.67118e+07,1.67128e+07,3.61275
4376,0.00932097,0.00835257,0.0102894,0.00910749,-5.55399,-7.74279,-3.36519,0.47983,3.61173,515.405,-1.67156e+07,1.67166e+07,3.61173
4377,0.00950692,0.00853852,0.0104753,0.00931868,-5.55399,-7.74329,-3.36469,0.4798,3.61122,518.773,-1.67195e+07,1.67205e+07,3.61122
4378,0.00968713,0.00871873,0.0106555,0.00951828,-5.55399,-7.74379,-3.36419,0.479766,3.61184,521.5,-1.67233e+07,1.67243e+07,3.61184
4379,0.00986125,0.00889285,0.0108296,0.00968488,-5.55399,-7.7443,-3.36369,0.479714,3.61112,523.736,-1.67271e+07,1.67282e+07,3.61112
4380,0.0100297,0.00906127,0.0109981,0.00987769,-5.554,-7.7448,-3.36319,0.479602,3.61194,525.569,-1.6731e+07,1.6732e+07,3.61194
4381,0.0101926,0.00922416,0.011161,0.010013,-5.554,-7.7453,-3.36269,0.479615,3.61186,527.107,-1.67348e+07,1.67359e+07,3.61186
4382,0.0103503,0.00938189,0.0113187,0.0102268,-5.554,-7.7458,-3.3622,0.479591,3.61115,528.333,-1.67386e+07,1.67397e+07,3.61115
4383,0.0105027,0.00953427,0.0114711,0.0102855,-5.554,-7.7463,-3.3617,0.479593,3.6104,529.339,-1.67425e+07,1.67435e+07,3.6104
4384,0.0106501,0.00968166,0.0116185,0.0105323,-5.554,-7.7468,-3.3612,0.479525,3.61097,530.198,-1.67463e+07,1.67474e+07,3.61097
4385,0.0107928,0.00982439,0.0117612,0.0106995,-5.554,-7.7473,-3.3607,0.479431,3.60941,530.867,-1.67501e+07,1.67512e+07,3.60941
4386,0.0109307,0.00996227,0.0118991,0.0107795,-5.554,-7.7478,-3.3602,0.479428,3.60988,531.416,-1.67539e+07,1.6755e+07,3.60988
4387,0.011064,0.0100956,0.0120324,0.0108988,-5.554,-7.7483,-3.3597,0.479352,3.61049,531.832,-1.67578e+07,1.67588e+07,3.61049
4388,0.0111928,0.0102244,0.0121612,0.0109754,-5.554,-7.7488,-3.3592,0.479198,3.61041,532.207,-1.67616e+07,1.67627e+07,3.61041
4389,0.0113176,0.0103492,0.012286,0.0110674,-5.554,-7.7493,-3.3587,0.47914,3.60874,532.515,-1.67654e+07,1.67665e+07,3.60874
4390,0.0114383,0.0104699,0.0124067,0.011242,-5.554,-7.7498,-3.3582,0.479083,3.6092,532.767,-1.67692e+07,1.67703e+07,3.6092
4391,0.011555,0.0105866,0.0125234,0.0113189,-5.554,-7.7503,-3.3577,0.479062,3.61027,532.974,-1.67731e+07,1.67741e+07,3.61027
4392,0.0116679,0.0106995,0.0126363,0.0114011,-5.554,-7.7508,-3.3572,0.479021,3.60924,533.143,-1.67769e+07,1.67779e+07,3.60924
4393,0.011777,0.0108086,0.0127454,0.0115072,-5.554,-7.7513,-3.3567,0.478902,3.60987,533.282,-1.67807e+07,1.67818e+07,3.60987
4394,0.0118827,0.0109143,0.0128511,0.0115799,-5.554,-7.7518,-3.3562,0.478915,3.60933,533.431,-1.67845e+07,1.67856e+07,3.60933
4395,0.011985,0.0110166,0.0129534,0.0117098,-5.554,-7.7523,-3.3557,0.478843,3.60813,533.449,-1.67883e+07,1.67894e+07,3.60813
4396,0.0120834,0.011115,0.0130518,0.0117671,-5.554,-7.7528,-3.3552,0.478767,3.60861,533.533,-1.67922e+07,1.67932e+07,3.60861
4397,0.012179,0.0112106,0.0131474,0.0118431,-5.554,-7.7533,-3.3547,0.478633,3.60939,533.602,-1.6796e+07,1.6797e+07,3.60939
4398,0.0122714,0.011303,0.0132398,0.0119742,-5.554,-7.7538,-3.3542,0.478558,3.60873,533.693,-1.67998e+07,1.68009e+07,3.60873
4399,0.012361,0.0113926,0.0133294,0.0119913,-5.554,-7.7543,-3.3537,0.478499,3.60838,533.733,-1.68036e+07,1.68047e+07,3.60838
4400,0.0124474,0.0114791,0.0134158,0.0121622,-5.554,-7.7548,-3.3532,0.478494,3.60769,533.765,-1.68074e+07,1.68085e+07,3.60769
4401,0.0125311,0.0115627,0.0134995,0.0122899,-5.554,-7.7553,-3.3527,0.478449,3.6074,533.758,-1.68112e+07,1.68123e+07,3.6074
4402,0.0126118,0.0116434,0.0135802,0.0124482,-5.554,-7.7558,-3.3522,0.478392,3.60722,533.786,-1.68151e+07,1.68161e+07,3.60722
4403,0.01269,0.0117216,0.0136584,0.0125264,-5.554,-7.7563,-3.3517,0.478335,3.6074,533.775,-1.68189e+07,1.682e+07,3.6074
4404,0.0127655,0.0117971,0.0137339,0.012701,-5.554,-7.7568,-3.3512,0.478319,3.60803,533.8,-1.68227e+07,1.68238e+07,3.60803
4405,0.0128387,0.0118703,0.0138071,0.0127268,-5.554,-7.7573,-3.3507,0.478281,3.60689,533.821,-1.68265e+07,1.68276e+07,3.60689
4406,0.0129095,0.0119411,0.0138779,0.0128018,-5.554,-7.7578,-3.3502,0.47824,3.60668,533.837,-1.68303e+07,1.68314e+07,3.60668
4407,0.012978,0.0120096,0.0139464,0.0128464,-5.554,-7.7583,-3.3497,0.478113,3.60643,533.851,-1.68342e+07,1.68352e+07,3.60643
4408,0.0130442,0.0120758,0.0140126,0.0128359,-5.554,-7.7588,-3.3492,0.478005,3.60641,533.897,-1.6838e+07,1.6839e+07,3.60641
4409,0.0131085,0.0121401,0.0140769,0.0129471,-5.554,-7.7593,-3.3487,0.477984,3.60753,533.9,-1.68418e+07,1.68429e+07,3.60753
4410,0.0131704,0.012202,0.0141388,0.0129775,-5.554,-7.7598,-3.3482,0.477952,3.60678,533.868,-1.68456e+07,1.68467e+07,3.60678
4411,0.0132302,0.0122618,0.0141986,0.0131295,-5.554,-7.7603,-3.3477,0.477936,3.6066,533.842,-1.68494e+07,1.68505e+07,3.6066
4412,0.013288,0.0123196,0.0142564,0.013285,-5.554,-7.7608,-3.3472,0.47781,3.60706,533.855,-1.68533e+07,1.68543e+07,3.60706
4413,0.0133441,0.0123757,0.0143125,0.0133287,-5.554,-7.7613,-3.3467,0.477695,3.60726,533.866,-1.68571e+07,1.68581e+07,3.60726
4414,0.0133983,0.0124299,0.0143667,0.0133141,-5.554,-7.7618,-3.3462,0.477689,3.60597,533.943,-1.68609e+07,1.6862e+07,3.60597
4415,0.0134511,0.0124827,0.0144195,0.0133793,-5.554,-7.7623,-3.3457,0.477577,3.60689,533.938,-1.68647e+07,1.68658e+07,3.60689
4416,0.0135018,0.0125334,0.0144702,0.0134876,-5.554,-7.7628,-3.3452,0.477416,3.60545,533.968,-1.68685e+07,1.68696e+07,3.60545
4417,0.0135511,0.0125827,0.0145195,0.0135964,-5.554,-7.7633,-3.3447,0.47744,3.60685,533.958,-1.68723e+07,1.68734e+07,3.60685
4418,0.0135985,0.0126301,0.0145669,0.0136153,-5.554,-7.7638,-3.3442,0.477403,3.60587,533.881,-1.68762e+07,1.68772e+07,3.60587
4419,0.0136441,0.0126757,0.0146125,0.0137508,-5.554,-7.7643,-3.3437,0.477294,3.60521,533.887,-1.688e+07,1.6881e+07,3.60521
4420,0.0136885,0.0127201,0.0146569,0.013702,-5.554,-7.7648,-3.3432,0.477321,3.6069,533.892,-1.68838e+07,1.68849e+07,3.6069
4421,0.0137314,0.012763,0.0146998,0.0137497,-5.554,-7.7653,-3.3427,0.477229,3.60513,533.896,-1.68876e+07,1.68887e+07,3.60513
4422,0.0137729,0.0128045,0.0147413,0.0137168,-5.554,-7.7658,-3.3422,0.477185,3.60674,533.934,-1.68914e+07,1.68925e+07,3.60674
4423,0.0138133,0.0128449,0.0147817,0.0138475,-5.554,-7.7663,-3.3417,0.477095,3.60649,533.93,-1.68953e+07,1.68963e+07,3.60649
4424,0.0138521,0.0128837,0.0148205,0.0138789,-5.554,-7.7668,-3.3412,0.477028,3.60603,533.927,-1.68991e+07,1.69001e+07,3.60603
4425,0.0138897,0.0129213,0.0148581,0.0139836,-5.554,-7.7673,-3.3407,0.476985,3.60534,533.925,-1.69029e+07,1.6904e+07,3.60534
4426,0.0139261,0.0129577,0.0148945,0.0139738,-5.554,-7.7678,-3.3402,0.476997,3.60536,533.888,-1.69067e+07,1.69078e+07,3.60536
4427,0.013961,0.0129926,0.0149294,0.0139397,-5.554,-7.7683,-3.3397,0.477024,3.6065,533.893,-1.69105e+07,1.69116e+07,3.6065
4428,0.013995,0.0130266,0.0149634,0.0140704,-5.554,-7.7688,-3.3392,0.47694,3.60532,533.896,-1.69143e+07,1.69154e+07,3.60532
4429,0.0140279,0.0130595,0.0149963,0.0140865,-5.554,-7.7693,-3.3387,0.476794,3.60518,533.899,-1.69182e+07,1.69192e+07,3.60518
4430,0.0140598,0.0130914,0.0150282,0.0141648,-5.554,-7.7698,-3.3382,0.476804,3.6055,533.867,-1.6922e+07,1.69231e+07,3.6055
4431,0.0140904,0.013122,0.0150587,0.0142184,-5.554,-7.7703,-3.3377,0.476818,3.60477,533.876,-1.69258e+07,1.69269e+07,3.60477
4432,0.0141201,0.0131517,0.0150885,0.0142594,-5.554,-7.7708,-3.3372,0.476832,3.60481,533.917,-1.69296e+07,1.69307e+07,3.60481
4433,0.0141491,0.0131807,0.0151175,0.0143347,-5.554,-7.7713,-3.3367,0.476717,3.60588,533.916,-1.69334e+07,1.69345e+07,3.60588
4434,0.0141769,0.0132085,0.0151453,0.0143096,-5.554,-7.7718,-3.3362,0.476647,3.60541,533.881,-1.69373e+07,1.69383e+07,3.60541
4435,0.0142037,0.0132353,0.0151721,0.0144094,-5.554,-7.7723,-3.3357,0.476677,3.60462,533.887,-1.69411e+07,1.69421e+07,3.60462
4436,0.0142297,0.0132613,0.0151981,0.0143315,-5.554,-7.7728,-3.3352,0.47659,3.60447,533.857,-1.69449e+07,1.6946e+07,3.60447
4437,0.0142548,0.0132864,0.0152232,0.0142983,-5.554,-7.7733,-3.3347,0.4766,3.60567,533.867,-1.69487e+07,1.69498e+07,3.60567
4438,0.0142791,0.0133107,0.0152475,0.0142399,-5.554,-7.7738,-3.3342,0.476623,3.60434,533.875,-1.69525e+07,1.69536e+07,3.60434
4439,0.0143027,0.0133343,0.0152711,0.0141895,-5.554,-7.7743,-3.3337,0.476552,3.60448,533.882,-1.69564e+07,1.69574e+07,3.60448
4440,0.0143255,0.0133571,0.0152939,0.0141269,-5.554,-7.7748,-3.3332,0.476533,3.605,533.888,-1.69602e+07,1.69612e+07,3.605
4441,0.0143476,0.0133792,0.015316,0.0141316,-5.554,-7.7753,-3.3327,0.476439,3.60453,533.858,-1.6964e+07,1.69651e+07,3.60453
4442,0.0143687,0.0134003,0.0153371,0.0142125,-5.554,-7.7758,-3.3322,0.47645,3.60477,533.833,-1.69678e+07,1.69689e+07,3.60477
4443,0.0143892,0.0134208,0.0153576,0.0142367,-5.554,-7.7763,-3.3317,0.476412,3.60449,533.882,-1.69716e+07,1.69727e+07,3.60449
4444,0.0144094,0.013441,0.0153778,0.0142504,-5.554,-7.7768,-3.3312,0.476288,3.60564,533.887,-1.69754e+07,1.69765e+07,3.60564
4445,0.0144287,0.0134603,0.0153971,0.0142545,-5.554,-7.7773,-3.3307,0.476282,3.60586,533.857,-1.69793e+07,1.69803e+07,3.60586
4446,0.0144472,0.0134788,0.0154156,0.0142052,-5.554,-7.7778,-3.3302,0.476259,3.60394,533.902,-1.69831e+07,1.69841e+07,3.60394
4447,0.0144654,0.013497,0.0154338,0.0141408,-5.554,-7.7783,-3.3297,0.476281,3.56843,629.514,-1.69878e+07,1.69891e+07,3.56843
4448,0.0149749,0.0140065,0.0159433,0.0145912,-5.55406,-7.77886,-3.32926,0.476203,3.56836,707.907,-1.69924e+07,1.69938e+07,3.56836
4449,0.0154677,0.0144993,0.0164361,0.0150331,-5.55411,-7.77941,-3.3288,0.476017,3.56739,772.153,-1.69968e+07,1.69984e+07,3.56739
4450,0.0159442,0.0149758,0.0169126,0.0156046,-5.55414,-7.77994,-3.32834,0.475924,3.56811,824.834,-1.70012e+07,1.70028e+07,3.56811
4451,0.0164051,0.0154367,0.0173735,0.016065,-5.55417,-7.78048,-3.32787,0.47571,3.56731,868.03,-1.70054e+07,1.70071e+07,3.56731
4452,0.0168508,0.0158824,0.0178192,0.0165549,-5.5542,-7.781,-3.3274,0.475511,3.56682,903.483,-1.70096e+07,1.70114e+07,3.56682
4453,0.0172821,0.0163137,0.0182505,0.0169265,-5.55422,-7.78152,-3.32692,0.475457,3.56596,932.517,-1.70137e+07,1.70155e+07,3.56596
4454,0.0176991,0.0167307,0.0186675,0.0173756,-5.55424,-7.78204,-3.32644,0.475277,3.56562,956.357,-1.70177e+07,1.70196e+07,3.56562
4455,0.0181026,0.0171342,0.019071,0.0178695,-5.55425,-7.78255,-3.32595,0.475069,3.56368,975.87,-1.70217e+07,1.70237e+07,3.56368
4456,0.0184927,0.0175243,0.0194611,0.0183075,-5.55426,-7.78307,-3.32546,0.474874,3.5634,991.868,-1.70257e+07,1.70277e+07,3.5634
4457,0.01887,0.0179016,0.0198384,0.0187467,-5.55427,-7.78357,-3.32497,0.474689,3.56347,1004.99,-1.70296e+07,1.70317e+07,3.56347
4458,0.019235,0.0182666,0.0202034,0.0191641,-5.55428,-7.78408,-3.32448,0.474586,3.56319,1015.74,-1.70336e+07,1.70356e+07,3.56319
4459,0.0195879,0.0186195,0.0205563,0.0194774,-5.55429,-7.78459,-3.32399,0.474536,3.6705,737.698,-1.70347e+07,1.70362e+07,3.6705
4460,0.0184537,0.0174853,0.0194221,0.0183923,-5.55412,-7.78492,-3.32332,0.474547,3.67227,509.856,-1.70363e+07,1.70373e+07,3.67227
4461,0.0173567,0.0163883,0.0183251,0.0172753,-5.55399,-7.78529,-3.32269,0.474647,3.67302,323.107,-1.70383e+07,1.7039e+07,3.67302
4462,0.0162957,0.0153273,0.0172641,0.0162918,-5.55388,-7.78568,-3.32208,0.474634,3.67409,170.028,-1.70406e+07,1.7041e+07,3.67409
4463,0.0152694,0.014301,0.0162378,0.0152698,-5.55378,-7.78608,-3.32148,0.474739,3.67543,44.5769,-1.70432e+07,1.70433e+07,3.67543
4464,0.014277,0.0133086,0.0152454,0.0142824,-5.55371,-7.78651,-3.32091,0.474843,3.6754,-58.3012,-1.70461e+07,1.70459e+07,3.6754
4465,0.0133169,0.0123485,0.0142853,0.013346,-5.55365,-7.78695,-3.32035,0.47483,3.67613,-142.677,-1.70491e+07,1.70488e+07,3.67613
4466,0.0123881,0.0114197,0.0133565,0.0123295,-5.5536,-7.7874,-3.3198,0.474983,3.67877,-211.852,-1.70522e+07,1.70518e+07,3.67877
4467,0.0114898,0.0105214,0.0124582,0.0113924,-5.55356,-7.78786,-3.31926,0.474958,3.64353,-173.04,-1.70564e+07,1.70561e+07,3.64353
4468,0.0111131,0.0101447,0.0120815,0.0110518,-5.55358,-7.78838,-3.31878,0.475049,3.64422,-141.226,-1.70605e+07,1.70602e+07,3.64422
4469,0.0107488,0.00978042,0.0117172,0.0107003,-5.5536,-7.7889,-3.3183,0.475043,3.64352,-115.139,-1.70646e+07,1.70644e+07,3.64352
4470,0.0103965,0.00942805,0.0113649,0.0104003,-5.55361,-7.78941,-3.31781,0.475049,3.6438,-93.7478,-1.70686e+07,1.70684e+07,3.6438
4471,0.0100556,0.00908724,0.011024,0.00999072,-5.55363,-7.78993,-3.31733,0.475084,3.64365,-76.2079,-1.70726e+07,1.70725e+07,3.64365
4472,0.00972599,0.00875759,0.0106944,0.00957977,-5.55364,-7.79044,-3.31684,0.475153,3.64513,-61.8259,-1.70766e+07,1.70764e+07,3.64513
4473,0.00940716,0.00843876,0.0103756,0.00933284,-5.55365,-7.79095,-3.31635,0.475168,3.64563,-50.0332,-1.70805e+07,1.70804e+07,3.64563
4474,0.00909877,0.00813037,0.0100672,0.00895648,-5.55365,-7.79145,-3.31585,0.475227,3.64608,-40.3636,-1.70844e+07,1.70843e+07,3.64608
4475,0.0088005,0.0078321,0.0097689,0.00864058,-5.55366,-7.79196,-3.31536,0.475156,3.64594,-32.4351,-1.70883e+07,1.70882e+07,3.64594
4476,0.008512,0.0075436,0.0094804,0.00827491,-5.55366,-7.79246,-3.31486,0.475199,3.64605,-25.8996,-1.70922e+07,1.70921e+07,3.64605
4477,0.00823314,0.00726474,0.00920154,0.00801828,-5.55367,-7.79297,-3.31437,0.475228,3.64574,-20.5753,-1.7096e+07,1.7096e+07,3.64574
4478,0.00796325,0.00699485,0.00893165,0.00783169,-5.55367,-7.79347,-3.31387,0.475281,3.64622,-16.2096,-1.70999e+07,1.70999e+07,3.64622
4479,0.0077022,0.0067338,0.0086706,0.00756969,-5.55367,-7.79397,-3.31337,0.475378,3.64809,-12.63,-1.71038e+07,1.71037e+07,3.64809
4480,0.00744971,0.00648131,0.00841811,0.00732814,-5.55368,-7.79448,-3.31288,0.47536,3.64792,-9.69492,-1.71076e+07,1.71076e+07,3.64792
4481,0.0072055,0.0062371,0.0081739,0.00718166,-5.55368,-7.79498,-3.31238,0.475411,3.64659,-7.28828,-1.71114e+07,1.71114e+07,3.64659
4482,0.00696929,0.00600089,0.00793769,0.00701736,-5.55368,-7.79548,-3.31188,0.47549,3.61176,90.1125,-1.71162e+07,1.71164e+07,3.61176
4483,0.00723234,0.00626394,0.00820074,0.00726463,-5.55374,-7.79604,-3.31144,0.475515,3.61104,170.009,-1.71208e+07,1.71212e+07,3.61104
4484,0.00748694,0.00651854,0.00845534,0.00761665,-5.55378,-7.79658,-3.31098,0.475365,3.61155,235.526,-1.71253e+07,1.71257e+07,3.61155
4485,0.00773319,0.00676479,0.0087016,0.00781778,-5.55382,-7.79712,-3.31052,0.475333,3.61068,289.25,-1.71296e+07,1.71302e+07,3.61068
